path,locale,page_family,status_code,index_noindex,canonical,title,meta_description,h1,word_count,internal_inlinks,app_store_cta_present,answer_block_present,safety_block_present,screenshots_present,json_ld_present,hreflang_cluster_status,sitemap_included,recommendation
/kn/terms.html,kn,support,200,index,https://www.glpzy.app/kn/terms.html,ಬಳಕೆಯ ನಿಯಮಗಳು | GLPzy,"ಬೆಲೆ, ಬಿಲ್ಲಿಂಗ್ ಅವಧಿ ಮತ್ತು ಯಾವುದೇ ಪರಿಚಯಾತ್ಮಕ ಕೊಡುಗೆ ವಿವರಗಳನ್ನು ಖರೀದಿಸುವ ಮೊದಲು ನಿಮ್ಮ App Store ಖಾತೆಯಿಂದ ತೋರಿಸಲಾಗುತ್ತದೆ. App Store ಸೆಟ್ಟಿಂಗ್‌ಗಳಲ್ಲಿ ನಿರ್ವಹಿಸಿ ಅಥವಾ ರದ್ದುಗೊಳಿಸಿ.",ಬಳಕೆಯ ನಿಯಮಗಳು,966,77,yes,no,no,1,no,108 alternates,yes,index
/kn/tirzepatide-tracker-iphone.html,kn,medicine,200,index,https://www.glpzy.app/kn/tirzepatide-tracker-iphone.html,Tirzepatide — ಗೊಂದಲವಿಲ್ಲದೆ ತ್ವರಿತ ಲಾಗಿಂಗ್ | GLPzy,"Tirzepatide: ಒಂದು ಖಾಸಗಿ ಆಪ್‌ನಲ್ಲಿ ಡೋಸ್ ಇತಿಹಾಸ, ತೂಕ, ಲಕ್ಷಣಗಳು, ಹಸಿವು, ಫೋಟೋಗಳು, ನೆನಪಿಕೆಗಳು ಮತ್ತು ರಫ್ತುಗಳೊಂದಿಗೆ ಈ ರೂಟಿನ್ ಅನ್ನು ಟ್ರ್ಯಾಕ್ ಮಾಡಿ.",Tirzepatide,813,59,yes,no,no,1,no,108 alternates,yes,index
/kn/trulicity-tracker-iphone.html,kn,commercial,200,index,https://www.glpzy.app/kn/trulicity-tracker-iphone.html,Trulicity — ಗೊಂದಲವಿಲ್ಲದೆ ತ್ವರಿತ ಲಾಗಿಂಗ್ | GLPzy,"Trulicity: ಒಂದು ಖಾಸಗಿ ಆಪ್‌ನಲ್ಲಿ ಡೋಸ್ ಇತಿಹಾಸ, ತೂಕ, ಲಕ್ಷಣಗಳು, ಹಸಿವು, ಫೋಟೋಗಳು, ನೆನಪಿಕೆಗಳು ಮತ್ತು ರಫ್ತುಗಳೊಂದಿಗೆ ಈ ರೂಟಿನ್ ಅನ್ನು ಟ್ರ್ಯಾಕ್ ಮಾಡಿ.",Trulicity,772,55,yes,no,no,1,no,105 alternates,yes,index
/kn/victoza-tracker-iphone.html,kn,commercial,200,index,https://www.glpzy.app/kn/victoza-tracker-iphone.html,Victoza — ಗೊಂದಲವಿಲ್ಲದೆ ತ್ವರಿತ ಲಾಗಿಂಗ್ | GLPzy,"Victoza: ಒಂದು ಖಾಸಗಿ ಆಪ್‌ನಲ್ಲಿ ಡೋಸ್ ಇತಿಹಾಸ, ತೂಕ, ಲಕ್ಷಣಗಳು, ಹಸಿವು, ಫೋಟೋಗಳು, ನೆನಪಿಕೆಗಳು ಮತ್ತು ರಫ್ತುಗಳೊಂದಿಗೆ ಈ ರೂಟಿನ್ ಅನ್ನು ಟ್ರ್ಯಾಕ್ ಮಾಡಿ.",Victoza,771,56,yes,no,no,1,no,105 alternates,yes,index
/kn/wegovy-tracker-iphone.html,kn,medicine,200,index,https://www.glpzy.app/kn/wegovy-tracker-iphone.html,Wegovy — ಗೊಂದಲವಿಲ್ಲದೆ ತ್ವರಿತ ಲಾಗಿಂಗ್ | GLPzy,"Wegovy: ಒಂದು ಖಾಸಗಿ ಆಪ್‌ನಲ್ಲಿ ಡೋಸ್ ಇತಿಹಾಸ, ತೂಕ, ಲಕ್ಷಣಗಳು, ಹಸಿವು, ಫೋಟೋಗಳು, ನೆನಪಿಕೆಗಳು ಮತ್ತು ರಫ್ತುಗಳೊಂದಿಗೆ ಈ ರೂಟಿನ್ ಅನ್ನು ಟ್ರ್ಯಾಕ್ ಮಾಡಿ.",Wegovy,799,58,yes,no,no,1,no,108 alternates,yes,index
/kn/zepbound-tracker-iphone.html,kn,medicine,200,index,https://www.glpzy.app/kn/zepbound-tracker-iphone.html,Zepbound — ಗೊಂದಲವಿಲ್ಲದೆ ತ್ವರಿತ ಲಾಗಿಂಗ್ | GLPzy,"Zepbound: ಒಂದು ಖಾಸಗಿ ಆಪ್‌ನಲ್ಲಿ ಡೋಸ್ ಇತಿಹಾಸ, ತೂಕ, ಲಕ್ಷಣಗಳು, ಹಸಿವು, ಫೋಟೋಗಳು, ನೆನಪಿಕೆಗಳು ಮತ್ತು ರಫ್ತುಗಳೊಂದಿಗೆ ಈ ರೂಟಿನ್ ಅನ್ನು ಟ್ರ್ಯಾಕ್ ಮಾಡಿ.",Zepbound,829,57,yes,no,no,1,no,108 alternates,yes,index
/ko/apple-health-glp-tracker.html,ko,commercial,200,index,https://www.glpzy.app/ko/apple-health-glp-tracker.html,Apple Health의 읽기 전용 컨텍스트 | GLPzy,"Apple Health 액세스는 선택 사항이며 귀하가 부여한 권한으로 제한됩니다. GLPzy은(는) 체중 기록과 키를 가져온 다음 읽기 전용 모드에서 신체 구성, 움직임, 운동, 칼로리, 단백질 및 수분 요약을 읽습니다. 아무것도 다시 쓰여지지 않습니다.",Apple Health의 읽기 전용 컨텍스트,492,54,yes,no,no,1,no,108 alternates,yes,index
/ko/compounded-glp-tracker-iphone.html,ko,commercial,200,index,https://www.glpzy.app/ko/compounded-glp-tracker-iphone.html,Compounded​ — 혼란 없이 빠른 로깅 | GLPzy,"Compounded​: 이 루틴을 복용량 기록, 체중, 증상, 식욕, 사진, 알림, 내보내기와 함께 하나의 비공개 앱에서 추적하세요.",Compounded​,450,56,yes,no,no,1,no,105 alternates,yes,index
/ko/custom-medication-tracker-iphone.html,ko,commercial,200,index,https://www.glpzy.app/ko/custom-medication-tracker-iphone.html,관습 — 혼란 없이 빠른 로깅 | GLPzy,"관습: 이 루틴을 복용량 기록, 체중, 증상, 식욕, 사진, 알림, 내보내기와 함께 하나의 비공개 앱에서 추적하세요.",관습,457,58,yes,no,no,1,no,105 alternates,yes,index
/ko/data-rights.html,ko,privacy,200,index,https://www.glpzy.app/ko/data-rights.html,수출 내역 | GLPzy,GLPzy는 먼저 로컬 안전 백업을 생성한 다음 이 장치의 로컬 기록을 교체합니다.,수출 내역,378,77,yes,no,no,1,no,108 alternates,yes,index
/ko/foundayo-tracker-iphone.html,ko,commercial,200,index,https://www.glpzy.app/ko/foundayo-tracker-iphone.html,Foundayo — 혼란 없이 빠른 로깅 | GLPzy,"Foundayo: 이 루틴을 복용량 기록, 체중, 증상, 식욕, 사진, 알림, 내보내기와 함께 하나의 비공개 앱에서 추적하세요.",Foundayo,442,55,yes,no,no,1,no,105 alternates,yes,index
/ko/glp1-weight-dose-symptom-tracker.html,ko,commercial,200,index,https://www.glpzy.app/ko/glp1-weight-dose-symptom-tracker.html,복잡함 없이 정리되는 GLP-1 루틴 | GLPzy,"개인 검토를 위해 복용량, 체중, 증상, 식욕, 사진, 알림, Apple Health 맥락을 하나의 비공개 앱에 기록하세요.",복잡함 없이 정리되는 GLP-1 루틴.,521,54,yes,no,no,1,no,108 alternates,yes,index
/ko/,ko,home,200,index,https://www.glpzy.app/ko/index.html,복잡함 없이 정리되는 GLP-1 루틴 | GLPzy,"개인 검토를 위해 복용량, 체중, 증상, 식욕, 사진, 알림, Apple Health 맥락을 하나의 비공개 앱에 기록하세요.",복잡함 없이 정리되는 GLP-1 루틴.,750,137,yes,no,no,1,yes,108 alternates,yes,index
/ko/local-first-private-glp-tracker.html,ko,privacy,200,index,https://www.glpzy.app/ko/local-first-private-glp-tracker.html,기본은 비공개. 원할 때 내보낼 수 있습니다 | GLPzy,"복용량, 체중, 증상, 알림 또는 주문을 추적하는 데 계정이 필요하지 않습니다.",기본은 비공개. 원할 때 내보낼 수 있습니다.,447,54,yes,no,no,1,no,108 alternates,yes,index
/ko/medical-safety.html,ko,trust,200,index,https://www.glpzy.app/ko/medical-safety.html,의료 안전 | GLPzy,"GLPzy은(는) 무슨 일이 일어났는지 더 명확하게 기록하는 데 도움이 됩니다. 복용량을 진단, 처방 또는 선택하지 않습니다.",의료 안전,616,78,yes,no,no,1,no,105 alternates,yes,index
/ko/methodology.html,ko,trust,200,index,https://www.glpzy.app/ko/methodology.html,방법론 | GLPzy,예상 노출 추세는 기록된 투여 시점과 단순화된 흡수·제거 모델을 사용한 개인 기록용 추정치입니다.,방법론,627,77,yes,no,no,1,no,108 alternates,yes,index
/ko/mounjaro-tracker-iphone.html,ko,medicine,200,index,https://www.glpzy.app/ko/mounjaro-tracker-iphone.html,Mounjaro — 혼란 없이 빠른 로깅 | GLPzy,"Mounjaro: 이 루틴을 복용량 기록, 체중, 증상, 식욕, 사진, 알림, 내보내기와 함께 하나의 비공개 앱에서 추적하세요.",Mounjaro,452,57,yes,no,no,1,no,108 alternates,yes,index
/ko/overview.html,ko,support,200,index,https://www.glpzy.app/ko/overview.html,GLPzy — 개인 정보 보호 정책 · 의료 안전 · 지원하다,"지원 범위, 개인정보 보호 연락처, 비긴급 지침을 검토하세요.",GLPzy,396,54,yes,no,no,1,no,108 alternates,yes,index
/ko/ozempic-tracker-iphone.html,ko,commercial,200,index,https://www.glpzy.app/ko/ozempic-tracker-iphone.html,Ozempic — 혼란 없이 빠른 로깅 | GLPzy,"Ozempic: 이 루틴을 복용량 기록, 체중, 증상, 식욕, 사진, 알림, 내보내기와 함께 하나의 비공개 앱에서 추적하세요.",Ozempic,448,58,yes,no,no,1,no,105 alternates,yes,index
/ko/privacy.html,ko,privacy,200,index,https://www.glpzy.app/ko/privacy.html,기본은 비공개. 원할 때 내보낼 수 있습니다 | GLPzy,"복용량, 체중, 증상, 알림 또는 주문을 추적하는 데 계정이 필요하지 않습니다.",기본은 비공개. 원할 때 내보낼 수 있습니다.,447,113,yes,no,no,1,no,108 alternates,yes,index
/ko/rybelsus-tracker-iphone.html,ko,commercial,200,index,https://www.glpzy.app/ko/rybelsus-tracker-iphone.html,Rybelsus — 혼란 없이 빠른 로깅 | GLPzy,"Rybelsus: 이 루틴을 복용량 기록, 체중, 증상, 식욕, 사진, 알림, 내보내기와 함께 하나의 비공개 앱에서 추적하세요.",Rybelsus,444,58,yes,no,no,1,no,105 alternates,yes,index
/ko/saxenda-tracker-iphone.html,ko,commercial,200,index,https://www.glpzy.app/ko/saxenda-tracker-iphone.html,Saxenda — 혼란 없이 빠른 로깅 | GLPzy,"Saxenda: 이 루틴을 복용량 기록, 체중, 증상, 식욕, 사진, 알림, 내보내기와 함께 하나의 비공개 앱에서 추적하세요.",Saxenda,442,56,yes,no,no,1,no,105 alternates,yes,index
/ko/semaglutide-tracker-iphone.html,ko,medicine,200,index,https://www.glpzy.app/ko/semaglutide-tracker-iphone.html,Semaglutide — 혼란 없이 빠른 로깅 | GLPzy,"Semaglutide: 이 루틴을 복용량 기록, 체중, 증상, 식욕, 사진, 알림, 내보내기와 함께 하나의 비공개 앱에서 추적하세요.",Semaglutide,452,60,yes,no,no,1,no,108 alternates,yes,index
/ko/support.html,ko,support,200,index,https://www.glpzy.app/ko/support.html,지원하다 | GLPzy,"지원 범위, 개인정보 보호 연락처, 비긴급 지침을 검토하세요.",지원하다,411,100,yes,no,no,1,no,108 alternates,yes,index
/ko/terms.html,ko,support,200,index,https://www.glpzy.app/ko/terms.html,이용약관 | GLPzy,"가격, 청구 기간 및 신규 할인 혜택 세부정보는 구매 전 App Store 계정에서 표시됩니다. App Store 설정에서 관리하거나 취소하세요.",이용약관,450,77,yes,no,no,1,no,108 alternates,yes,index
/ko/tirzepatide-tracker-iphone.html,ko,medicine,200,index,https://www.glpzy.app/ko/tirzepatide-tracker-iphone.html,Tirzepatide — 혼란 없이 빠른 로깅 | GLPzy,"Tirzepatide: 이 루틴을 복용량 기록, 체중, 증상, 식욕, 사진, 알림, 내보내기와 함께 하나의 비공개 앱에서 추적하세요.",Tirzepatide,456,59,yes,no,no,1,no,108 alternates,yes,index
/ko/trulicity-tracker-iphone.html,ko,commercial,200,index,https://www.glpzy.app/ko/trulicity-tracker-iphone.html,Trulicity — 혼란 없이 빠른 로깅 | GLPzy,"Trulicity: 이 루틴을 복용량 기록, 체중, 증상, 식욕, 사진, 알림, 내보내기와 함께 하나의 비공개 앱에서 추적하세요.",Trulicity,442,55,yes,no,no,1,no,105 alternates,yes,index
/ko/victoza-tracker-iphone.html,ko,commercial,200,index,https://www.glpzy.app/ko/victoza-tracker-iphone.html,Victoza — 혼란 없이 빠른 로깅 | GLPzy,"Victoza: 이 루틴을 복용량 기록, 체중, 증상, 식욕, 사진, 알림, 내보내기와 함께 하나의 비공개 앱에서 추적하세요.",Victoza,442,56,yes,no,no,1,no,105 alternates,yes,index
/ko/wegovy-tracker-iphone.html,ko,medicine,200,index,https://www.glpzy.app/ko/wegovy-tracker-iphone.html,Wegovy — 혼란 없이 빠른 로깅 | GLPzy,"Wegovy: 이 루틴을 복용량 기록, 체중, 증상, 식욕, 사진, 알림, 내보내기와 함께 하나의 비공개 앱에서 추적하세요.",Wegovy,452,58,yes,no,no,1,no,108 alternates,yes,index
/ko/zepbound-tracker-iphone.html,ko,medicine,200,index,https://www.glpzy.app/ko/zepbound-tracker-iphone.html,Zepbound — 혼란 없이 빠른 로깅 | GLPzy,"Zepbound: 이 루틴을 복용량 기록, 체중, 증상, 식욕, 사진, 알림, 내보내기와 함께 하나의 비공개 앱에서 추적하세요.",Zepbound,461,57,yes,no,no,1,no,108 alternates,yes,index
/lt/apple-health-glp-tracker.html,lt,commercial,200,index,https://www.glpzy.app/lt/apple-health-glp-tracker.html,Tik skaitomas kontekstas iš Apple Health | GLPzy,"Apple Health prieiga yra neprivaloma ir ribojama jūsų suteiktais leidimais. GLPzy importuoja kūno svorio istoriją ir ūgį, tada nuskaito kūno sudėties, miego, judėjimo, treniruočių, kalorijų, baltymų ir vandens santraukas tik skaitymo režimu. Nieko atgal neparašyta.",Tik skaitomas kontekstas iš Apple Health,502,54,yes,no,no,1,no,108 alternates,yes,index
/lt/compounded-glp-tracker-iphone.html,lt,commercial,200,index,https://www.glpzy.app/lt/compounded-glp-tracker-iphone.html,Sudėtiniai — Greitas kirtimas be netvarkos | GLPzy,"Sudėtiniai: Sekite šią rutiną su dozių istorija, svoriu, simptomais, apetitu, nuotraukomis, priminimais ir eksportais vienoje privačioje programoje.",Sudėtiniai,453,56,yes,no,no,1,no,105 alternates,yes,index
/lt/custom-medication-tracker-iphone.html,lt,commercial,200,index,https://www.glpzy.app/lt/custom-medication-tracker-iphone.html,Pasirinktinis — Greitas kirtimas be netvarkos | GLPzy,"Pasirinktinis: Sekite šią rutiną su dozių istorija, svoriu, simptomais, apetitu, nuotraukomis, priminimais ir eksportais vienoje privačioje programoje.",Pasirinktinis,461,58,yes,no,no,1,no,105 alternates,yes,index
/lt/data-rights.html,lt,privacy,200,index,https://www.glpzy.app/lt/data-rights.html,Eksporto istorija | GLPzy,"GLPzy pirmiausia sukurs vietinę saugos atsarginę kopiją, tada pakeis vietinius įrašus šiame įrenginyje.",Eksporto istorija,383,77,yes,no,no,1,no,108 alternates,yes,index
/lt/foundayo-tracker-iphone.html,lt,commercial,200,index,https://www.glpzy.app/lt/foundayo-tracker-iphone.html,Foundayo — Greitas kirtimas be netvarkos | GLPzy,"Foundayo: Sekite šią rutiną su dozių istorija, svoriu, simptomais, apetitu, nuotraukomis, priminimais ir eksportais vienoje privačioje programoje.",Foundayo,443,55,yes,no,no,1,no,105 alternates,yes,index
/lt/glp1-weight-dose-symptom-tracker.html,lt,commercial,200,index,https://www.glpzy.app/lt/glp1-weight-dose-symptom-tracker.html,"Jūsų GLP-1 rutina, sutvarkyta be perteklinės netvarkos | GLPzy","Vienoje privačioje programoje asmeninei peržiūrai registruokite dozes, svorį, simptomus, apetitą, nuotraukas, priminimus ir Apple Health kontekstą.","Jūsų GLP-1 rutina, sutvarkyta be perteklinės netvarkos.",528,54,yes,no,no,1,no,108 alternates,yes,index
/lt/,lt,home,200,index,https://www.glpzy.app/lt/index.html,"Jūsų GLP-1 rutina, sutvarkyta be perteklinės netvarkos | GLPzy","Vienoje privačioje programoje asmeninei peržiūrai registruokite dozes, svorį, simptomus, apetitą, nuotraukas, priminimus ir Apple Health kontekstą.","Jūsų GLP-1 rutina, sutvarkyta be perteklinės netvarkos.",763,137,yes,no,no,1,yes,108 alternates,yes,index
/lt/local-first-private-glp-tracker.html,lt,privacy,200,index,https://www.glpzy.app/lt/local-first-private-glp-tracker.html,"Privatu pagal numatymą. Eksportuojama, kai pasirenkate | GLPzy","Norint sekti dozes, svorį, simptomus, priminimus ar užsakymus, nereikia jokios paskyros.","Privatu pagal numatymą. Eksportuojama, kai pasirenkate.",453,54,yes,no,no,1,no,108 alternates,yes,index
/lt/medical-safety.html,lt,trust,200,index,https://www.glpzy.app/lt/medical-safety.html,Medicininė sauga | GLPzy,"GLPzy padeda aiškiau įrašyti, kas nutiko. Ji nediagnozuoja, neskiria ir neparenka dozės.",Medicininė sauga,625,78,yes,no,no,1,no,105 alternates,yes,index
/lt/methodology.html,lt,trust,200,index,https://www.glpzy.app/lt/methodology.html,Metodika | GLPzy,Numatomos ekspozicijos tendencija asmeniniam stebėjimui naudoja užregistruotą dozės laiką ir supaprastintą absorbcijos bei pašalinimo modelį.,Metodika,659,77,yes,no,no,1,no,108 alternates,yes,index
/lt/mounjaro-tracker-iphone.html,lt,medicine,200,index,https://www.glpzy.app/lt/mounjaro-tracker-iphone.html,Mounjaro — Greitas kirtimas be netvarkos | GLPzy,"Mounjaro: Sekite šią rutiną su dozių istorija, svoriu, simptomais, apetitu, nuotraukomis, priminimais ir eksportais vienoje privačioje programoje.",Mounjaro,460,57,yes,no,no,1,no,108 alternates,yes,index
/lt/overview.html,lt,support,200,index,https://www.glpzy.app/lt/overview.html,GLPzy — Privatumo politika · Medicininė sauga · Palaikymas,"Peržiūrėkite pagalbos apimtį, privatumo kontaktus ir nenumatytąsias gaires.",GLPzy,394,54,yes,no,no,1,no,108 alternates,yes,index
/lt/ozempic-tracker-iphone.html,lt,commercial,200,index,https://www.glpzy.app/lt/ozempic-tracker-iphone.html,Ozempic — Greitas kirtimas be netvarkos | GLPzy,"Ozempic: Sekite šią rutiną su dozių istorija, svoriu, simptomais, apetitu, nuotraukomis, priminimais ir eksportais vienoje privačioje programoje.",Ozempic,455,58,yes,no,no,1,no,105 alternates,yes,index
/lt/privacy.html,lt,privacy,200,index,https://www.glpzy.app/lt/privacy.html,"Privatu pagal numatymą. Eksportuojama, kai pasirenkate | GLPzy","Norint sekti dozes, svorį, simptomus, priminimus ar užsakymus, nereikia jokios paskyros.","Privatu pagal numatymą. Eksportuojama, kai pasirenkate.",453,113,yes,no,no,1,no,108 alternates,yes,index
/lt/rybelsus-tracker-iphone.html,lt,commercial,200,index,https://www.glpzy.app/lt/rybelsus-tracker-iphone.html,Rybelsus — Greitas kirtimas be netvarkos | GLPzy,"Rybelsus: Sekite šią rutiną su dozių istorija, svoriu, simptomais, apetitu, nuotraukomis, priminimais ir eksportais vienoje privačioje programoje.",Rybelsus,445,58,yes,no,no,1,no,105 alternates,yes,index
/lt/saxenda-tracker-iphone.html,lt,commercial,200,index,https://www.glpzy.app/lt/saxenda-tracker-iphone.html,Saxenda — Greitas kirtimas be netvarkos | GLPzy,"Saxenda: Sekite šią rutiną su dozių istorija, svoriu, simptomais, apetitu, nuotraukomis, priminimais ir eksportais vienoje privačioje programoje.",Saxenda,445,56,yes,no,no,1,no,105 alternates,yes,index
/lt/semaglutide-tracker-iphone.html,lt,medicine,200,index,https://www.glpzy.app/lt/semaglutide-tracker-iphone.html,Semaglutide — Greitas kirtimas be netvarkos | GLPzy,"Semaglutide: Sekite šią rutiną su dozių istorija, svoriu, simptomais, apetitu, nuotraukomis, priminimais ir eksportais vienoje privačioje programoje.",Semaglutide,459,60,yes,no,no,1,no,108 alternates,yes,index
/lt/support.html,lt,support,200,index,https://www.glpzy.app/lt/support.html,Palaikymas | GLPzy,"Peržiūrėkite pagalbos apimtį, privatumo kontaktus ir nenumatytąsias gaires.",Palaikymas,415,100,yes,no,no,1,no,108 alternates,yes,index
/lt/terms.html,lt,support,200,index,https://www.glpzy.app/lt/terms.html,Naudojimo sąlygos | GLPzy,"Kainos, atsiskaitymo laikotarpis ir bet kokia įvadinio pasiūlymo informacija rodoma jūsų App Store paskyroje prieš perkant. Tvarkykite arba atšaukite App Store nustatymuose.",Naudojimo sąlygos,462,77,yes,no,no,1,no,108 alternates,yes,index
/lt/tirzepatide-tracker-iphone.html,lt,medicine,200,index,https://www.glpzy.app/lt/tirzepatide-tracker-iphone.html,Tirzepatide — Greitas kirtimas be netvarkos | GLPzy,"Tirzepatide: Sekite šią rutiną su dozių istorija, svoriu, simptomais, apetitu, nuotraukomis, priminimais ir eksportais vienoje privačioje programoje.",Tirzepatide,466,59,yes,no,no,1,no,108 alternates,yes,index
/lt/trulicity-tracker-iphone.html,lt,commercial,200,index,https://www.glpzy.app/lt/trulicity-tracker-iphone.html,Trulicity — Greitas kirtimas be netvarkos | GLPzy,"Trulicity: Sekite šią rutiną su dozių istorija, svoriu, simptomais, apetitu, nuotraukomis, priminimais ir eksportais vienoje privačioje programoje.",Trulicity,446,55,yes,no,no,1,no,105 alternates,yes,index
/lt/victoza-tracker-iphone.html,lt,commercial,200,index,https://www.glpzy.app/lt/victoza-tracker-iphone.html,Victoza — Greitas kirtimas be netvarkos | GLPzy,"Victoza: Sekite šią rutiną su dozių istorija, svoriu, simptomais, apetitu, nuotraukomis, priminimais ir eksportais vienoje privačioje programoje.",Victoza,445,56,yes,no,no,1,no,105 alternates,yes,index
/lt/wegovy-tracker-iphone.html,lt,medicine,200,index,https://www.glpzy.app/lt/wegovy-tracker-iphone.html,Wegovy — Greitas kirtimas be netvarkos | GLPzy,"Wegovy: Sekite šią rutiną su dozių istorija, svoriu, simptomais, apetitu, nuotraukomis, priminimais ir eksportais vienoje privačioje programoje.",Wegovy,459,58,yes,no,no,1,no,108 alternates,yes,index
/lt/zepbound-tracker-iphone.html,lt,medicine,200,index,https://www.glpzy.app/lt/zepbound-tracker-iphone.html,Zepbound — Greitas kirtimas be netvarkos | GLPzy,"Zepbound: Sekite šią rutiną su dozių istorija, svoriu, simptomais, apetitu, nuotraukomis, priminimais ir eksportais vienoje privačioje programoje.",Zepbound,474,57,yes,no,no,1,no,108 alternates,yes,index
/lv/apple-health-glp-tracker.html,lv,commercial,200,index,https://www.glpzy.app/lv/apple-health-glp-tracker.html,Tikai lasāms konteksts no Apple Health | GLPzy,"Apple Health piekļuve nav obligāta un ierobežota ar jūsu piešķirtajām atļaujām. GLPzy importē ķermeņa svara vēsturi un garumu, pēc tam nolasa ķermeņa uzbūves, miega, kustību, treniņu, kaloriju, olbaltumvielu un ūdens kopsavilkumus tikai lasīšanas režīmā. Nekas netiek rakstīts atpakaļ.",Tikai lasāms konteksts no Apple Health,510,54,yes,no,no,1,no,108 alternates,yes,index
/lv/compounded-glp-tracker-iphone.html,lv,commercial,200,index,https://www.glpzy.app/lv/compounded-glp-tracker-iphone.html,Salikts — Ātra devu reģistrēšana bez traucējumiem | GLPzy,"Salikts: Sekojiet šai rutīnai ar devu vēsturi, svaru, simptomiem, apetīti, fotoattēliem, atgādinājumiem un eksportiem vienā privātā lietotnē.",Salikts,468,56,yes,no,no,1,no,105 alternates,yes,index
/lv/custom-medication-tracker-iphone.html,lv,commercial,200,index,https://www.glpzy.app/lv/custom-medication-tracker-iphone.html,Pielāgots — Ātra devu reģistrēšana bez traucējumiem | GLPzy,"Pielāgots: Sekojiet šai rutīnai ar devu vēsturi, svaru, simptomiem, apetīti, fotoattēliem, atgādinājumiem un eksportiem vienā privātā lietotnē.",Pielāgots,477,58,yes,no,no,1,no,105 alternates,yes,index
/lv/data-rights.html,lv,privacy,200,index,https://www.glpzy.app/lv/data-rights.html,Eksporta vēsture | GLPzy,"GLPzy vispirms izveidos vietējo drošības dublējumu, pēc tam aizstās vietējos ierakstus šajā ierīcē.",Eksporta vēsture,393,77,yes,no,no,1,no,108 alternates,yes,index
/lv/foundayo-tracker-iphone.html,lv,commercial,200,index,https://www.glpzy.app/lv/foundayo-tracker-iphone.html,Foundayo — Ātra devu reģistrēšana bez traucējumiem | GLPzy,"Foundayo: Sekojiet šai rutīnai ar devu vēsturi, svaru, simptomiem, apetīti, fotoattēliem, atgādinājumiem un eksportiem vienā privātā lietotnē.",Foundayo,457,55,yes,no,no,1,no,105 alternates,yes,index
/lv/glp1-weight-dose-symptom-tracker.html,lv,commercial,200,index,https://www.glpzy.app/lv/glp1-weight-dose-symptom-tracker.html,"Jūsu GLP-1 rutīna, sakārtota bez liekas jucekļa | GLPzy","Vienā privātā lietotnē personiskai pārskatīšanai reģistrējiet devas, svaru, simptomus, apetīti, fotoattēlus, atgādinājumus un Apple Health kontekstu.","Jūsu GLP-1 rutīna, sakārtota bez liekas jucekļa.",540,54,yes,no,no,1,no,108 alternates,yes,index
/lv/,lv,home,200,index,https://www.glpzy.app/lv/index.html,"Jūsu GLP-1 rutīna, sakārtota bez liekas jucekļa | GLPzy","Vienā privātā lietotnē personiskai pārskatīšanai reģistrējiet devas, svaru, simptomus, apetīti, fotoattēlus, atgādinājumus un Apple Health kontekstu.","Jūsu GLP-1 rutīna, sakārtota bez liekas jucekļa.",774,137,yes,no,no,1,yes,108 alternates,yes,index
/lv/local-first-private-glp-tracker.html,lv,privacy,200,index,https://www.glpzy.app/lv/local-first-private-glp-tracker.html,"Privāti pēc noklusējuma. Eksportējami, kad izvēlaties | GLPzy","Nav nepieciešams konts, lai izsekotu devas, svaru, simptomus, atgādinājumus vai pasūtījumus.","Privāti pēc noklusējuma. Eksportējami, kad izvēlaties.",461,54,yes,no,no,1,no,108 alternates,yes,index
/lv/medical-safety.html,lv,trust,200,index,https://www.glpzy.app/lv/medical-safety.html,Medicīniskā drošība | GLPzy,"GLPzy palīdz jums skaidrāk reģistrēt notikušo. Tas nenosaka diagnozi, neparedz un neizvēlas devu.",Medicīniskā drošība,662,78,yes,no,no,1,no,105 alternates,yes,index
/lv/methodology.html,lv,trust,200,index,https://www.glpzy.app/lv/methodology.html,Metodoloģija | GLPzy,"Aprēķinātajā ekspozīcijas tendencē tiek izmantots reģistrēts devas laiks, kā arī vienkāršots absorbcijas un eliminācijas modelis tikai personiskai izsekošanas vajadzībām.",Metodoloģija,696,77,yes,no,no,1,no,108 alternates,yes,index
/lv/mounjaro-tracker-iphone.html,lv,medicine,200,index,https://www.glpzy.app/lv/mounjaro-tracker-iphone.html,Mounjaro — Ātra devu reģistrēšana bez traucējumiem | GLPzy,"Mounjaro: Sekojiet šai rutīnai ar devu vēsturi, svaru, simptomiem, apetīti, fotoattēliem, atgādinājumiem un eksportiem vienā privātā lietotnē.",Mounjaro,472,57,yes,no,no,1,no,108 alternates,yes,index
/lv/overview.html,lv,support,200,index,https://www.glpzy.app/lv/overview.html,GLPzy — Privātuma politika · Medicīniskā drošība · Atbalsts,"Pārskatiet atbalsta darbības jomu, konfidencialitātes kontaktpersonas un norādījumus, kas nav saistīti ar ārkārtas situācijām.",GLPzy,414,54,yes,no,no,1,no,108 alternates,yes,index
/lv/ozempic-tracker-iphone.html,lv,commercial,200,index,https://www.glpzy.app/lv/ozempic-tracker-iphone.html,Ozempic — Ātra devu reģistrēšana bez traucējumiem | GLPzy,"Ozempic: Sekojiet šai rutīnai ar devu vēsturi, svaru, simptomiem, apetīti, fotoattēliem, atgādinājumiem un eksportiem vienā privātā lietotnē.",Ozempic,468,58,yes,no,no,1,no,105 alternates,yes,index
