url,path,locale,page_family,http_status,canonical_url,index_noindex,sitemap_included,title,meta_description,h1,word_count,answer_block_present,facts_table_present,safety_block_present,app_store_cta_present,screenshot_slots_images_count,json_ld_present,faq_present,faqpage_schema_present,hreflang_cluster_status,internal_inlinks_count,recommendation
https://www.glpzy.app/id/mounjaro-tracker-iphone.html,id/mounjaro-tracker-iphone.html,id,medicine,200,https://www.glpzy.app/id/mounjaro-tracker-iphone.html,index,yes,Mounjaro — Pencatatan cepat tanpa kekacauan | OneGLP,"Mounjaro: Lacak rutinitas ini dengan riwayat dosis, berat badan, gejala, nafsu makan, foto, pengingat, dan ekspor dalam satu aplikasi pribadi.",Mounjaro,482,no,no,no,yes,1,no,no,no,54 alternates,57,improve-copy-keep-indexable
https://www.glpzy.app/id/overview.html,id/overview.html,id,other,200,https://www.glpzy.app/id/overview.html,index,yes,OneGLP — Kebijakan privasi · Keamanan medis · Dukungan,"Tinjau cakupan dukungan, kontak privasi, dan panduan non-darurat.",OneGLP,431,no,no,no,yes,1,no,no,no,54 alternates,54,index
https://www.glpzy.app/id/ozempic-tracker-iphone.html,id/ozempic-tracker-iphone.html,id,commercial,200,https://www.glpzy.app/id/ozempic-tracker-iphone.html,index,yes,Ozempic — Pencatatan cepat tanpa kekacauan | OneGLP,"Ozempic: Lacak rutinitas ini dengan riwayat dosis, berat badan, gejala, nafsu makan, foto, pengingat, dan ekspor dalam satu aplikasi pribadi.",Ozempic,478,no,no,no,yes,1,no,no,no,54 alternates,58,index
https://www.glpzy.app/id/privacy.html,id/privacy.html,id,privacy,200,https://www.glpzy.app/id/privacy.html,index,yes,Privat secara default. Dapat diekspor saat Anda memilih | OneGLP,"Tidak diperlukan akun dalam app untuk mencatat dosis, berat badan, gejala, atau pengingat.",Privat secara default. Dapat diekspor saat Anda memilih.,468,no,no,no,yes,1,no,no,no,54 alternates,116,index
https://www.glpzy.app/id/rybelsus-tracker-iphone.html,id/rybelsus-tracker-iphone.html,id,commercial,200,https://www.glpzy.app/id/rybelsus-tracker-iphone.html,index,yes,Rybelsus — Pencatatan cepat tanpa kekacauan | OneGLP,"Rybelsus: Lacak rutinitas ini dengan riwayat dosis, berat badan, gejala, nafsu makan, foto, pengingat, dan ekspor dalam satu aplikasi pribadi.",Rybelsus,473,no,no,no,yes,1,no,no,no,54 alternates,58,index
https://www.glpzy.app/id/saxenda-tracker-iphone.html,id/saxenda-tracker-iphone.html,id,commercial,200,https://www.glpzy.app/id/saxenda-tracker-iphone.html,index,yes,Saxenda — Pencatatan cepat tanpa kekacauan | OneGLP,"Saxenda: Lacak rutinitas ini dengan riwayat dosis, berat badan, gejala, nafsu makan, foto, pengingat, dan ekspor dalam satu aplikasi pribadi.",Saxenda,472,no,no,no,yes,1,no,no,no,54 alternates,56,index
https://www.glpzy.app/id/semaglutide-tracker-iphone.html,id/semaglutide-tracker-iphone.html,id,ingredient,200,https://www.glpzy.app/id/semaglutide-tracker-iphone.html,index,yes,Semaglutide — Pencatatan cepat tanpa kekacauan | OneGLP,"Semaglutide: Lacak rutinitas ini dengan riwayat dosis, berat badan, gejala, nafsu makan, foto, pengingat, dan ekspor dalam satu aplikasi pribadi.",Semaglutide,482,no,no,no,yes,1,no,no,no,54 alternates,60,improve-copy-keep-indexable
https://www.glpzy.app/id/support.html,id/support.html,id,trust,200,https://www.glpzy.app/id/support.html,index,yes,Dukungan | OneGLP,"Tinjau cakupan dukungan, kontak privasi, dan panduan non-darurat.",Dukungan,445,no,no,no,yes,1,no,no,no,54 alternates,103,index
https://www.glpzy.app/id/terms.html,id/terms.html,id,trust,200,https://www.glpzy.app/id/terms.html,index,yes,Ketentuan penggunaan | OneGLP,"Harga, periode penagihan, dan detail penawaran perkenalan ditampilkan dari akun App Store Anda sebelum pembelian. Kelola atau batalkan dalam pengaturan App Store.",Ketentuan penggunaan,484,no,no,no,yes,1,no,no,no,54 alternates,77,index
https://www.glpzy.app/id/tirzepatide-tracker-iphone.html,id/tirzepatide-tracker-iphone.html,id,ingredient,200,https://www.glpzy.app/id/tirzepatide-tracker-iphone.html,index,yes,Tirzepatide — Pencatatan cepat tanpa kekacauan | OneGLP,"Tirzepatide: Lacak rutinitas ini dengan riwayat dosis, berat badan, gejala, nafsu makan, foto, pengingat, dan ekspor dalam satu aplikasi pribadi.",Tirzepatide,486,no,no,no,yes,1,no,no,no,54 alternates,59,improve-copy-keep-indexable
https://www.glpzy.app/id/trulicity-tracker-iphone.html,id/trulicity-tracker-iphone.html,id,commercial,200,https://www.glpzy.app/id/trulicity-tracker-iphone.html,index,yes,Trulicity — Pencatatan cepat tanpa kekacauan | OneGLP,"Trulicity: Lacak rutinitas ini dengan riwayat dosis, berat badan, gejala, nafsu makan, foto, pengingat, dan ekspor dalam satu aplikasi pribadi.",Trulicity,472,no,no,no,yes,1,no,no,no,54 alternates,55,index
https://www.glpzy.app/id/victoza-tracker-iphone.html,id/victoza-tracker-iphone.html,id,commercial,200,https://www.glpzy.app/id/victoza-tracker-iphone.html,index,yes,Victoza — Pencatatan cepat tanpa kekacauan | OneGLP,"Victoza: Lacak rutinitas ini dengan riwayat dosis, berat badan, gejala, nafsu makan, foto, pengingat, dan ekspor dalam satu aplikasi pribadi.",Victoza,472,no,no,no,yes,1,no,no,no,54 alternates,56,index
https://www.glpzy.app/id/wegovy-tracker-iphone.html,id/wegovy-tracker-iphone.html,id,medicine,200,https://www.glpzy.app/id/wegovy-tracker-iphone.html,index,yes,Wegovy — Pencatatan cepat tanpa kekacauan | OneGLP,"Wegovy: Lacak rutinitas ini dengan riwayat dosis, berat badan, gejala, nafsu makan, foto, pengingat, dan ekspor dalam satu aplikasi pribadi.",Wegovy,482,no,no,no,yes,1,no,no,no,54 alternates,58,improve-copy-keep-indexable
https://www.glpzy.app/id/zepbound-tracker-iphone.html,id/zepbound-tracker-iphone.html,id,medicine,200,https://www.glpzy.app/id/zepbound-tracker-iphone.html,index,yes,Zepbound — Pencatatan cepat tanpa kekacauan | OneGLP,"Zepbound: Lacak rutinitas ini dengan riwayat dosis, berat badan, gejala, nafsu makan, foto, pengingat, dan ekspor dalam satu aplikasi pribadi.",Zepbound,491,no,no,no,yes,1,no,no,no,54 alternates,57,improve-copy-keep-indexable
https://www.glpzy.app/,index.html,root,home,200,https://www.glpzy.app/,index,yes,"Private GLP-1 dose, weight and symptom tracker | OneGLP","Track GLP-1 doses, weight, symptoms, photos, reminders, imports, exports and optional read-only Apple Health context privately on iPhone. No account required.",Private GLP-1 tracker for iPhone,2436,no,no,no,yes,9,yes,yes,no,54 alternates,134,index
https://www.glpzy.app/it/apple-health-glp-tracker.html,it/apple-health-glp-tracker.html,it,feature,200,https://www.glpzy.app/it/apple-health-glp-tracker.html,index,yes,Contesto di sola lettura da Apple Health | OneGLP,"L'accesso a Apple Health è facoltativo e limitato alle autorizzazioni concesse. OneGLP importa la cronologia del peso corporeo e dell'altezza, quindi legge i riepiloghi della composizione corporea, del movimento, dell'allenamento, delle calorie, delle proteine ​​e dell'acqua in modalità di sola lettura. Non viene riscritto nulla.",Contesto di sola lettura da Apple Health,588,no,no,no,yes,1,no,no,no,54 alternates,54,improve-copy-keep-indexable
https://www.glpzy.app/it/compounded-glp-tracker-iphone.html,it/compounded-glp-tracker-iphone.html,it,commercial,200,https://www.glpzy.app/it/compounded-glp-tracker-iphone.html,index,yes,Compounded​ — Registrazione rapida senza ingombri | OneGLP,"Compounded​: Tieni traccia di questa routine con cronologia delle dosi, peso, sintomi, appetito, foto, promemoria ed esportazioni in un’unica app privata.",Compounded​,528,no,no,no,yes,1,no,no,no,54 alternates,56,index
https://www.glpzy.app/it/custom-medication-tracker-iphone.html,it/custom-medication-tracker-iphone.html,it,commercial,200,https://www.glpzy.app/it/custom-medication-tracker-iphone.html,index,yes,Personalizzato — Registrazione rapida senza ingombri | OneGLP,"Personalizzato: Tieni traccia di questa routine con cronologia delle dosi, peso, sintomi, appetito, foto, promemoria ed esportazioni in un’unica app privata.",Personalizzato,534,no,no,no,yes,1,no,no,no,54 alternates,58,index
https://www.glpzy.app/it/data-rights.html,it/data-rights.html,it,privacy,200,https://www.glpzy.app/it/data-rights.html,index,yes,Esporta cronologia | OneGLP,"OneGLP creerà innanzitutto un backup di sicurezza locale, quindi sostituirà i record locali su questo dispositivo.",Esporta cronologia,461,no,no,no,yes,1,no,no,no,54 alternates,77,index
https://www.glpzy.app/it/foundayo-tracker-iphone.html,it/foundayo-tracker-iphone.html,it,commercial,200,https://www.glpzy.app/it/foundayo-tracker-iphone.html,index,yes,Foundayo — Registrazione rapida senza ingombri | OneGLP,"Foundayo: Tieni traccia di questa routine con cronologia delle dosi, peso, sintomi, appetito, foto, promemoria ed esportazioni in un’unica app privata.",Foundayo,515,no,no,no,yes,1,no,no,no,54 alternates,55,index
https://www.glpzy.app/it/glp1-weight-dose-symptom-tracker.html,it/glp1-weight-dose-symptom-tracker.html,it,commercial,200,https://www.glpzy.app/it/glp1-weight-dose-symptom-tracker.html,index,yes,"La tua routine GLP-1, organizzata senza confusione | OneGLP","Registra dosi, peso, sintomi, appetito, foto, promemoria e contesto Apple Health in un’unica app privata per revisione personale.","La tua routine GLP-1, organizzata senza confusione.",619,no,no,no,yes,1,no,no,no,54 alternates,54,index
https://www.glpzy.app/it/glpzy-is-now-oneglp/,it/glpzy-is-now-oneglp/index.html,it,home,200,https://www.glpzy.app/it/glpzy-is-now-oneglp/,index,yes,GLPzy ora si chiama OneGLP,GLPzy ora si chiama OneGLP. L’app e lo sviluppatore restano gli stessi. I tuoi dati e acquisti Premium vengono mantenuti. Scopri il cambio di nome.,GLPzy ora si chiama OneGLP,252,no,no,no,yes,1,yes,yes,no,54 alternates,77,index
https://www.glpzy.app/it/,it/index.html,it,home,200,https://www.glpzy.app/it/,index,yes,"La tua routine GLP-1, organizzata senza confusione | OneGLP","Registra dosi, peso, sintomi, appetito, foto, promemoria e contesto Apple Health in un’unica app privata per revisione personale.","La tua routine GLP-1, organizzata senza confusione.",963,no,no,no,yes,1,yes,no,no,54 alternates,135,index
https://www.glpzy.app/it/local-first-private-glp-tracker.html,it/local-first-private-glp-tracker.html,it,privacy,200,https://www.glpzy.app/it/local-first-private-glp-tracker.html,index,yes,Privata per impostazione predefinita. Esportabile quando vuoi | OneGLP,"Non serve un account nell’app per registrare dosi, peso, sintomi o promemoria.",Privata per impostazione predefinita. Esportabile quando vuoi.,533,no,no,no,yes,1,no,no,no,54 alternates,54,index
https://www.glpzy.app/it/medical-safety.html,it/medical-safety.html,it,trust,200,https://www.glpzy.app/it/medical-safety.html,index,yes,Sicurezza medica | OneGLP,"OneGLP ti aiuta a tenere un registro più chiaro di ciò che è successo. Non diagnostica, prescrive o sceglie la dose.",Sicurezza medica,831,no,no,no,yes,1,no,no,no,54 alternates,78,index
https://www.glpzy.app/it/methodology.html,it/methodology.html,it,trust,200,https://www.glpzy.app/it/methodology.html,index,yes,Metodologia | OneGLP,Il trend di esposizione stimata usa l’orario delle dosi registrate insieme a un modello semplificato di assorbimento ed eliminazione solo per il monitoraggio personale.,Metodologia,859,no,no,no,yes,1,no,no,no,54 alternates,77,index
https://www.glpzy.app/it/mounjaro-tracker-iphone.html,it/mounjaro-tracker-iphone.html,it,medicine,200,https://www.glpzy.app/it/mounjaro-tracker-iphone.html,index,yes,Mounjaro — Registrazione rapida senza ingombri | OneGLP,"Mounjaro: Tieni traccia di questa routine con cronologia delle dosi, peso, sintomi, appetito, foto, promemoria ed esportazioni in un’unica app privata.",Mounjaro,525,no,no,no,yes,1,no,no,no,54 alternates,57,improve-copy-keep-indexable
https://www.glpzy.app/it/overview.html,it/overview.html,it,other,200,https://www.glpzy.app/it/overview.html,index,yes,OneGLP — Politica sulla riservatezza · Sicurezza medica · Supporto,"Esamina l'ambito del supporto, i contatti sulla privacy e le indicazioni non di emergenza.",OneGLP,469,no,no,no,yes,1,no,no,no,54 alternates,54,index
https://www.glpzy.app/it/ozempic-tracker-iphone.html,it/ozempic-tracker-iphone.html,it,commercial,200,https://www.glpzy.app/it/ozempic-tracker-iphone.html,index,yes,Ozempic — Registrazione rapida senza ingombri | OneGLP,"Ozempic: Tieni traccia di questa routine con cronologia delle dosi, peso, sintomi, appetito, foto, promemoria ed esportazioni in un’unica app privata.",Ozempic,522,no,no,no,yes,1,no,no,no,54 alternates,58,index
https://www.glpzy.app/it/privacy.html,it/privacy.html,it,privacy,200,https://www.glpzy.app/it/privacy.html,index,yes,Privata per impostazione predefinita. Esportabile quando vuoi | OneGLP,"Non serve un account nell’app per registrare dosi, peso, sintomi o promemoria.",Privata per impostazione predefinita. Esportabile quando vuoi.,533,no,no,no,yes,1,no,no,no,54 alternates,116,index
https://www.glpzy.app/it/rybelsus-tracker-iphone.html,it/rybelsus-tracker-iphone.html,it,commercial,200,https://www.glpzy.app/it/rybelsus-tracker-iphone.html,index,yes,Rybelsus — Registrazione rapida senza ingombri | OneGLP,"Rybelsus: Tieni traccia di questa routine con cronologia delle dosi, peso, sintomi, appetito, foto, promemoria ed esportazioni in un’unica app privata.",Rybelsus,517,no,no,no,yes,1,no,no,no,54 alternates,58,index
https://www.glpzy.app/it/saxenda-tracker-iphone.html,it/saxenda-tracker-iphone.html,it,commercial,200,https://www.glpzy.app/it/saxenda-tracker-iphone.html,index,yes,Saxenda — Registrazione rapida senza ingombri | OneGLP,"Saxenda: Tieni traccia di questa routine con cronologia delle dosi, peso, sintomi, appetito, foto, promemoria ed esportazioni in un’unica app privata.",Saxenda,516,no,no,no,yes,1,no,no,no,54 alternates,56,index
https://www.glpzy.app/it/semaglutide-tracker-iphone.html,it/semaglutide-tracker-iphone.html,it,ingredient,200,https://www.glpzy.app/it/semaglutide-tracker-iphone.html,index,yes,Semaglutide — Registrazione rapida senza ingombri | OneGLP,"Semaglutide: Tieni traccia di questa routine con cronologia delle dosi, peso, sintomi, appetito, foto, promemoria ed esportazioni in un’unica app privata.",Semaglutide,525,no,no,no,yes,1,no,no,no,54 alternates,60,improve-copy-keep-indexable
https://www.glpzy.app/it/support.html,it/support.html,it,trust,200,https://www.glpzy.app/it/support.html,index,yes,Supporto | OneGLP,"Esamina l'ambito del supporto, i contatti sulla privacy e le indicazioni non di emergenza.",Supporto,491,no,no,no,yes,1,no,no,no,54 alternates,103,index
https://www.glpzy.app/it/terms.html,it/terms.html,it,trust,200,https://www.glpzy.app/it/terms.html,index,yes,Termini di utilizzo | OneGLP,"Prezzo, periodo di fatturazione ed eventuali dettagli dell'offerta di lancio vengono visualizzati nel tuo account App Store prima dell'acquisto. Gestisci o annulla nelle impostazioni App Store.",Termini di utilizzo,531,no,no,no,yes,1,no,no,no,54 alternates,77,index
https://www.glpzy.app/it/tirzepatide-tracker-iphone.html,it/tirzepatide-tracker-iphone.html,it,ingredient,200,https://www.glpzy.app/it/tirzepatide-tracker-iphone.html,index,yes,Tirzepatide — Registrazione rapida senza ingombri | OneGLP,"Tirzepatide: Tieni traccia di questa routine con cronologia delle dosi, peso, sintomi, appetito, foto, promemoria ed esportazioni in un’unica app privata.",Tirzepatide,529,no,no,no,yes,1,no,no,no,54 alternates,59,improve-copy-keep-indexable
https://www.glpzy.app/it/trulicity-tracker-iphone.html,it/trulicity-tracker-iphone.html,it,commercial,200,https://www.glpzy.app/it/trulicity-tracker-iphone.html,index,yes,Trulicity — Registrazione rapida senza ingombri | OneGLP,"Trulicity: Tieni traccia di questa routine con cronologia delle dosi, peso, sintomi, appetito, foto, promemoria ed esportazioni in un’unica app privata.",Trulicity,516,no,no,no,yes,1,no,no,no,54 alternates,55,index
https://www.glpzy.app/it/victoza-tracker-iphone.html,it/victoza-tracker-iphone.html,it,commercial,200,https://www.glpzy.app/it/victoza-tracker-iphone.html,index,yes,Victoza — Registrazione rapida senza ingombri | OneGLP,"Victoza: Tieni traccia di questa routine con cronologia delle dosi, peso, sintomi, appetito, foto, promemoria ed esportazioni in un’unica app privata.",Victoza,516,no,no,no,yes,1,no,no,no,54 alternates,56,index
https://www.glpzy.app/it/wegovy-tracker-iphone.html,it/wegovy-tracker-iphone.html,it,medicine,200,https://www.glpzy.app/it/wegovy-tracker-iphone.html,index,yes,Wegovy — Registrazione rapida senza ingombri | OneGLP,"Wegovy: Tieni traccia di questa routine con cronologia delle dosi, peso, sintomi, appetito, foto, promemoria ed esportazioni in un’unica app privata.",Wegovy,525,no,no,no,yes,1,no,no,no,54 alternates,58,improve-copy-keep-indexable
https://www.glpzy.app/it/zepbound-tracker-iphone.html,it/zepbound-tracker-iphone.html,it,medicine,200,https://www.glpzy.app/it/zepbound-tracker-iphone.html,index,yes,Zepbound — Registrazione rapida senza ingombri | OneGLP,"Zepbound: Tieni traccia di questa routine con cronologia delle dosi, peso, sintomi, appetito, foto, promemoria ed esportazioni in un’unica app privata.",Zepbound,533,no,no,no,yes,1,no,no,no,54 alternates,57,improve-copy-keep-indexable
https://www.glpzy.app/ja/apple-health-glp-tracker.html,ja/apple-health-glp-tracker.html,ja,feature,200,https://www.glpzy.app/ja/apple-health-glp-tracker.html,index,yes,Apple Health からの読み取り専用コンテキスト | OneGLP,Apple Health アクセスはオプションであり、付与した権限に限定されます。 OneGLP は、体重履歴と身長をインポートし、体組成、運動、トレーニング、カロリー、タンパク質、水分の概要を読み取り専用モードで読み取ります。何も書き戻されません。,Apple Health からの読み取り専用コンテキスト,323,no,no,no,yes,1,no,no,no,54 alternates,54,improve-copy-keep-indexable
https://www.glpzy.app/ja/compounded-glp-tracker-iphone.html,ja/compounded-glp-tracker-iphone.html,ja,commercial,200,https://www.glpzy.app/ja/compounded-glp-tracker-iphone.html,index,yes,Compounded​ — 煩雑にならずに迅速にログを記録できます。 | OneGLP,Compounded​: このルーティンを、用量履歴、体重、症状、食欲、写真、リマインダー、エクスポートとともに、1つのプライベートなアプリで記録できます。,Compounded​,308,no,no,no,yes,1,no,no,no,54 alternates,56,index
https://www.glpzy.app/ja/custom-medication-tracker-iphone.html,ja/custom-medication-tracker-iphone.html,ja,commercial,200,https://www.glpzy.app/ja/custom-medication-tracker-iphone.html,index,yes,カスタム — 煩雑にならずに迅速にログを記録できます。 | OneGLP,カスタム: このルーティンを、用量履歴、体重、症状、食欲、写真、リマインダー、エクスポートとともに、1つのプライベートなアプリで記録できます。,カスタム,314,no,no,no,yes,1,no,no,no,54 alternates,58,index
https://www.glpzy.app/ja/data-rights.html,ja/data-rights.html,ja,privacy,200,https://www.glpzy.app/ja/data-rights.html,index,yes,エクスポート履歴 | OneGLP,OneGLP は、まずローカルの安全バックアップを作成し、次にこのデバイス上のローカル レコードを置き換えます。,エクスポート履歴,273,no,no,no,yes,1,no,no,no,54 alternates,77,index
https://www.glpzy.app/ja/foundayo-tracker-iphone.html,ja/foundayo-tracker-iphone.html,ja,commercial,200,https://www.glpzy.app/ja/foundayo-tracker-iphone.html,index,yes,Foundayo — 煩雑にならずに迅速にログを記録できます。 | OneGLP,Foundayo: このルーティンを、用量履歴、体重、症状、食欲、写真、リマインダー、エクスポートとともに、1つのプライベートなアプリで記録できます。,Foundayo,300,no,no,no,yes,1,no,no,no,54 alternates,55,index
https://www.glpzy.app/ja/glp1-weight-dose-symptom-tracker.html,ja/glp1-weight-dose-symptom-tracker.html,ja,commercial,200,https://www.glpzy.app/ja/glp1-weight-dose-symptom-tracker.html,index,yes,GLP-1 の記録を、すっきり整理。 | OneGLP,用量、体重、症状、食欲、写真、リマインダー、Apple Health の情報を、個人で見直すためのプライベートなアプリに記録できます。,GLP-1 の記録を、すっきり整理。,330,no,no,no,yes,1,no,no,no,54 alternates,54,index
https://www.glpzy.app/ja/glpzy-is-now-oneglp/,ja/glpzy-is-now-oneglp/index.html,ja,home,200,https://www.glpzy.app/ja/glpzy-is-now-oneglp/,index,yes,GLPzyはOneGLPに名称を変更しました,GLPzyはOneGLPに名称を変更しました。アプリと開発者は変わりません。既存の記録とPremiumの購入内容は引き続き利用できます。,GLPzyはOneGLPに名称を変更しました,120,no,no,no,yes,1,yes,yes,no,54 alternates,77,index
https://www.glpzy.app/ja/,ja/index.html,ja,home,200,https://www.glpzy.app/ja/,index,yes,GLP-1 の記録を、すっきり整理。 | OneGLP,用量、体重、症状、食欲、写真、リマインダー、Apple Health の情報を、個人で見直すためのプライベートなアプリに記録できます。,GLP-1 の記録を、すっきり整理。,422,no,no,no,yes,1,yes,no,no,54 alternates,135,index
https://www.glpzy.app/ja/local-first-private-glp-tracker.html,ja/local-first-private-glp-tracker.html,ja,privacy,200,https://www.glpzy.app/ja/local-first-private-glp-tracker.html,index,yes,標準でプライベート。必要なときにエクスポート可能。 | OneGLP,投与量、体重、症状、リマインダー、またはリマインダーを追跡するためにアカウントは必要ありません。,標準でプライベート。必要なときにエクスポート可能。,298,no,no,no,yes,1,no,no,no,54 alternates,54,index
https://www.glpzy.app/ja/medical-safety.html,ja/medical-safety.html,ja,trust,200,https://www.glpzy.app/ja/medical-safety.html,index,yes,医療安全 | OneGLP,OneGLP は、何が起こったかをより明確に記録するのに役立ちます。診断、処方、または投与量の選択を行うものではありません。,医療安全,378,no,no,no,yes,1,no,no,no,54 alternates,78,index
https://www.glpzy.app/ja/methodology.html,ja/methodology.html,ja,trust,200,https://www.glpzy.app/ja/methodology.html,index,yes,方法論 | OneGLP,推定曝露トレンドは、記録された投与時刻と簡略化した吸収・消失モデルを用いた、個人記録専用の推定です。,方法論,385,no,no,no,yes,1,no,no,no,54 alternates,77,index
https://www.glpzy.app/ja/mounjaro-tracker-iphone.html,ja/mounjaro-tracker-iphone.html,ja,medicine,200,https://www.glpzy.app/ja/mounjaro-tracker-iphone.html,index,yes,Mounjaro — 煩雑にならずに迅速にログを記録できます。 | OneGLP,Mounjaro: このルーティンを、用量履歴、体重、症状、食欲、写真、リマインダー、エクスポートとともに、1つのプライベートなアプリで記録できます。,Mounjaro,307,no,no,no,yes,1,no,no,no,54 alternates,57,improve-copy-keep-indexable
https://www.glpzy.app/ja/overview.html,ja/overview.html,ja,other,200,https://www.glpzy.app/ja/overview.html,index,yes,OneGLP — プライバシーポリシー · 医療安全 · サポート,サポート範囲、プライバシーに関する連絡先、および緊急以外のガイダンスを確認します。,OneGLP,275,no,no,no,yes,1,no,no,no,54 alternates,54,index
https://www.glpzy.app/ja/ozempic-tracker-iphone.html,ja/ozempic-tracker-iphone.html,ja,commercial,200,https://www.glpzy.app/ja/ozempic-tracker-iphone.html,index,yes,Ozempic — 煩雑にならずに迅速にログを記録できます。 | OneGLP,Ozempic: このルーティンを、用量履歴、体重、症状、食欲、写真、リマインダー、エクスポートとともに、1つのプライベートなアプリで記録できます。,Ozempic,305,no,no,no,yes,1,no,no,no,54 alternates,58,index
https://www.glpzy.app/ja/privacy.html,ja/privacy.html,ja,privacy,200,https://www.glpzy.app/ja/privacy.html,index,yes,標準でプライベート。必要なときにエクスポート可能。 | OneGLP,投与量、体重、症状、リマインダー、またはリマインダーを追跡するためにアカウントは必要ありません。,標準でプライベート。必要なときにエクスポート可能。,298,no,no,no,yes,1,no,no,no,54 alternates,116,index
https://www.glpzy.app/ja/rybelsus-tracker-iphone.html,ja/rybelsus-tracker-iphone.html,ja,commercial,200,https://www.glpzy.app/ja/rybelsus-tracker-iphone.html,index,yes,Rybelsus — 煩雑にならずに迅速にログを記録できます。 | OneGLP,Rybelsus: このルーティンを、用量履歴、体重、症状、食欲、写真、リマインダー、エクスポートとともに、1つのプライベートなアプリで記録できます。,Rybelsus,302,no,no,no,yes,1,no,no,no,54 alternates,58,index
https://www.glpzy.app/ja/saxenda-tracker-iphone.html,ja/saxenda-tracker-iphone.html,ja,commercial,200,https://www.glpzy.app/ja/saxenda-tracker-iphone.html,index,yes,Saxenda — 煩雑にならずに迅速にログを記録できます。 | OneGLP,Saxenda: このルーティンを、用量履歴、体重、症状、食欲、写真、リマインダー、エクスポートとともに、1つのプライベートなアプリで記録できます。,Saxenda,300,no,no,no,yes,1,no,no,no,54 alternates,56,index
https://www.glpzy.app/ja/semaglutide-tracker-iphone.html,ja/semaglutide-tracker-iphone.html,ja,ingredient,200,https://www.glpzy.app/ja/semaglutide-tracker-iphone.html,index,yes,Semaglutide — 煩雑にならずに迅速にログを記録できます。 | OneGLP,Semaglutide: このルーティンを、用量履歴、体重、症状、食欲、写真、リマインダー、エクスポートとともに、1つのプライベートなアプリで記録できます。,Semaglutide,308,no,no,no,yes,1,no,no,no,54 alternates,60,improve-copy-keep-indexable
https://www.glpzy.app/ja/support.html,ja/support.html,ja,trust,200,https://www.glpzy.app/ja/support.html,index,yes,サポート | OneGLP,サポート範囲、プライバシーに関する連絡先、および緊急以外のガイダンスを確認します。,サポート,288,no,no,no,yes,1,no,no,no,54 alternates,103,index
https://www.glpzy.app/ja/terms.html,ja/terms.html,ja,trust,200,https://www.glpzy.app/ja/terms.html,index,yes,利用規約 | OneGLP,価格、請求期間、および紹介特典の詳細は、購入前に App Store アカウントから表示されます。 App Store 設定で管理またはキャンセルします。,利用規約,296,no,no,no,yes,1,no,no,no,54 alternates,77,index
https://www.glpzy.app/ja/tirzepatide-tracker-iphone.html,ja/tirzepatide-tracker-iphone.html,ja,ingredient,200,https://www.glpzy.app/ja/tirzepatide-tracker-iphone.html,index,yes,Tirzepatide — 煩雑にならずに迅速にログを記録できます。 | OneGLP,Tirzepatide: このルーティンを、用量履歴、体重、症状、食欲、写真、リマインダー、エクスポートとともに、1つのプライベートなアプリで記録できます。,Tirzepatide,310,no,no,no,yes,1,no,no,no,54 alternates,59,improve-copy-keep-indexable
https://www.glpzy.app/ja/trulicity-tracker-iphone.html,ja/trulicity-tracker-iphone.html,ja,commercial,200,https://www.glpzy.app/ja/trulicity-tracker-iphone.html,index,yes,Trulicity — 煩雑にならずに迅速にログを記録できます。 | OneGLP,Trulicity: このルーティンを、用量履歴、体重、症状、食欲、写真、リマインダー、エクスポートとともに、1つのプライベートなアプリで記録できます。,Trulicity,300,no,no,no,yes,1,no,no,no,54 alternates,55,index
https://www.glpzy.app/ja/victoza-tracker-iphone.html,ja/victoza-tracker-iphone.html,ja,commercial,200,https://www.glpzy.app/ja/victoza-tracker-iphone.html,index,yes,Victoza — 煩雑にならずに迅速にログを記録できます。 | OneGLP,Victoza: このルーティンを、用量履歴、体重、症状、食欲、写真、リマインダー、エクスポートとともに、1つのプライベートなアプリで記録できます。,Victoza,300,no,no,no,yes,1,no,no,no,54 alternates,56,index
https://www.glpzy.app/ja/wegovy-tracker-iphone.html,ja/wegovy-tracker-iphone.html,ja,medicine,200,https://www.glpzy.app/ja/wegovy-tracker-iphone.html,index,yes,Wegovy — 煩雑にならずに迅速にログを記録できます。 | OneGLP,Wegovy: このルーティンを、用量履歴、体重、症状、食欲、写真、リマインダー、エクスポートとともに、1つのプライベートなアプリで記録できます。,Wegovy,308,no,no,no,yes,1,no,no,no,54 alternates,58,improve-copy-keep-indexable
https://www.glpzy.app/ja/zepbound-tracker-iphone.html,ja/zepbound-tracker-iphone.html,ja,medicine,200,https://www.glpzy.app/ja/zepbound-tracker-iphone.html,index,yes,Zepbound — 煩雑にならずに迅速にログを記録できます。 | OneGLP,Zepbound: このルーティンを、用量履歴、体重、症状、食欲、写真、リマインダー、エクスポートとともに、1つのプライベートなアプリで記録できます。,Zepbound,313,no,no,no,yes,1,no,no,no,54 alternates,57,improve-copy-keep-indexable
